Exercice;Libellé Etablissement;SG1;Libellé destination de rang 1;Code destination rang 2;Libellé destination de rang 2;Code destination rang 3;Libellé destination de rang 3;Libellé enveloppe;AE ouvertes;CP ouverts;EJ validés;Décaissements CP
2021;ARS Occitanie;FIR;BA PREVENTION;MI1-9;COVID19 - Dép.Spécif;MI1-9-2;Vaccination;Intervention;18390824.09;18390824.09;18390824.09;18273668.09
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-1;Télémédecine;Fonctionnement;0.0;0.0;0.0;
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-1;Télémédecine;Intervention;380000.0;832434.6;380000.0;614577.3
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-10;Expé OBEPEDIA;Intervention;110000.0;110000.0;110000.0;110000.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-11;Services numériques;Intervention;0.0;2624015.0;0.0;999656.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-12;Communautés pro CPTS;Intervention;1166787.5;1264915.0;1166787.5;1226787.5
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-13;Organisat innovantes;Fonctionnement;0.0;74340.0;0.0;57600.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-13;Organisat innovantes;Intervention;1212690.58;1036698.58;1212690.58;1373763.29
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-14;Parcours cancer;Intervention;0.0;0.0;0.0;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-15;Proj t santé mentale;Fonctionnement;0.0;;0.0;
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-15;Proj t santé mentale;Intervention;0.0;0.0;0.0;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-16;Ségur-Equipes soins;Intervention;0.0;0.0;0.0;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-2;Téléméd expér actes;Intervention;1857627.5;1875584.0;1857627.5;1875584.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-3;Téléméd expér struct;Intervention;;1514000.0;;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-4;parcours cancéro lib;Intervention;145028.57;162528.57;145028.57;145028.57
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-6;Diversif modes exer;Intervention;121645.0;253029.0;121645.0;79559.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-7;Centres spé obésité;Intervention;273800.0;273800.0;273800.0;273800.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-8;Maisons de naissance;Intervention;170000.0;170000.0;170000.0;170000.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-2;Réseaux de santé;MI2-2-1;Dis rég cancérologie;Intervention;1033670.0;1033670.0;1033670.0;1033670.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-2;Réseaux de santé;MI2-2-2;Dis rég périnatal;Intervention;2161777.0;2161777.0;2161777.0;2161777.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-2;Réseaux de santé;MI2-2-3;Autres réseaux santé;Intervention;1369465.0;1369465.0;1369465.0;1369465.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-1;Structures pc ados;Intervention;3235314.0;3407914.0;3235314.0;3278482.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-11;Médecin corresp SAMU;Intervention;325561.2;381330.7;325561.2;369330.7
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-12;Carences ambulanc;Intervention;3529958.0;3816548.0;3529958.0;3816548.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-15;Unités consult handi;Intervention;881685.0;891504.0;881685.0;887304.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-17;PNSP retour expérien;Fonctionnement;0.0;0.0;0.0;
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-17;PNSP retour expérien;Intervention;0.0;250591.0;0.0;249791.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-19;PNSP Structures reg;Intervention;524120.0;524120.0;524120.0;524120.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-2;Equipes soins pallia;Intervention;13447827.17;13447827.17;13447827.17;13447827.17
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-20;PNSP;Intervention;307299.0;307299.0;307299.0;307299.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-23;Filières AVC;Intervention;220000.0;265445.5;220000.0;220000.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-26;UCOG;Intervention;400000.0;400000.0;400000.0;400000.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-27;Soutien transports;Intervention;3210643.0;3457485.0;3210643.0;2862069.73
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-28;Aide finan transport;Intervention;4273853.64;4273853.64;4273853.64;3642853.64
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-29;Consult psy MSP;Intervention;240852.0;240852.0;240852.0;240852.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-3;Equipe pallia pediat;Intervention;430000.0;430000.0;430000.0;430000.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-4;Equipe liaison addic;Intervention;5553218.0;5553218.0;5553218.0;5537727.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-5;Pratique soin cancer;Fonctionnement;0.0;28844.0;0.0;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-5;Pratique soin cancer;Intervention;6752824.0;6752824.0;6752824.0;6752824.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-6;Pratiq soin canc lib;Intervention;703104.0;703104.0;703104.0;703104.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-7;Psychologues et as;Intervention;854268.0;854268.0;854268.0;854268.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-8;Equipes gériatrie;Intervention;7917028.0;7917028.0;7917028.0;7576618.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-5;Actions exerc pluri;MI2-5-1;Exerc pluridisciplin;Intervention;172153.18;197658.8;172153.18;172153.18
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-5;Actions exerc pluri;MI2-5-2;Appui fédé et PACTE;Fonctionnement;24090.3;24090.3;24090.3;24090.3
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-5;Actions exerc pluri;MI2-5-2;Appui fédé et PACTE;Intervention;0.0;0.0;0.0;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-6;Centres périnat prox;;;Intervention;1916666.0;1916666.0;1916666.0;1916666.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-1;Disp appui complexe;Fonctionnement;598816.36;789701.36;598816.36;268317.31
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-2;DAC - CTA;Intervention;154142.1;154142.1;154142.1;154142.1
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-3;DAC MAIA;Fonctionnement;422457.0;422457.0;0.0;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-3;DAC MAIA;Intervention;9494926.5;10476042.5;9494926.5;10274926.5
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-4;DAC - santé mono th;Intervention;0.0;0.0;0.0;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-5;DAC - santé pluri th;Intervention;6632637.77;6678158.57;6632637.77;6632637.77
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-6;DAC - Plateformes;Intervention;2640276.0;2676636.0;2640276.0;2625366.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-8;Autres Mi2 (sanit);;;Fonctionnement;0.0;0.0;0.0;
2021;ARS Occitanie;FIR;BA SANITAIRE;MI2-8;Autres Mi2 (sanit);;;Intervention;484506.95;755982.95;484506.95;741750.91
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-1;Rému forfaitaire pds;MI3-1-1;Astreintes en ville;Intervention;8855000.0;8855000.0;8855000.0;9315105.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-1;Rému forfaitaire pds;MI3-1-2;Particip finan régul;Intervention;5695000.0;5695000.0;5695000.0;5834770.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-1;Rému forfaitaire pds;MI3-1-3;Struct régul libéral;Intervention;498352.93;509502.93;498352.93;509472.88
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-2;Actions maison médic;;;Fonctionnement;392625.17;392625.17;392625.17;321355.92
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-2;Actions maison médic;;;Intervention;1977976.76;1979102.76;1977976.76;1978582.76
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-3;Permanence des soins;MI3-3-1;Gardes étab privés;Intervention;3605394.0;3605394.0;3605394.0;3939587.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-3;Permanence des soins;MI3-3-2;Astreintes;Intervention;10855716.84;10855716.84;10855716.84;9515866.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-3;Permanence des soins;MI3-3-3;Perma soins public;Intervention;40637184.43;40637184.43;40637184.43;40637184.43
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-1;PTMG;Intervention;214140.55;246770.55;214140.55;234426.09
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-10;Infirmiers pratiq av;Intervention;349740.0;349740.0;349740.0;344440.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-11;Nouv contrat L1435;Intervention;28840.08;28840.08;28840.08;24326.44
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-2;Exer regroup centres;Intervention;252400.0;277400.0;252400.0;202400.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-3;Exer regroup maisons;Fonctionnement;86710.43;86710.43;86710.43;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-3;Exer regroup maisons;Intervention;3120476.0;4270476.0;3120476.0;2770476.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-5;Projets de recherche;Intervention;22000.0;22000.0;22000.0;22000.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-6;PTMA;Intervention;35557.28;40214.78;35557.28;40214.78
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-7;PIAS;Intervention;0.0;0.0;0.0;
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-8;PTMR;Intervention;0.0;3105.0;0.0;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-9;400 médecins général;Intervention;539894.46;558582.24;539894.46;558582.24
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-5;Autres MI3 Sanitaire;;;Fonctionnement;682979.4;686579.4;682979.4;22374.71
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-5;Autres MI3 Sanitaire;;;Intervention;1485568.0;1565560.0;1485568.0;1141400.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-6;Ségur - ouvert. lits;;;Intervention;8257600.0;8257600.0;8257600.0;8257600.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-7;SAS;MI3-7-1;SAS;Fonctionnement;160168.39;160168.39;160168.39;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-7;SAS;MI3-7-1;SAS;Intervention;261750.0;261750.0;261750.0;261750.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-7;SAS;MI3-7-2;SAS - Conv mandats;Intervention;145695.0;145695.0;145695.0;145695.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI3-8;Elarg biologie deloc;MI3-8-1;Elarg biologie deloc;Intervention;0.0;0.0;0.0;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-1;Frais conseil pilota;Fonctionnement;71344.8;111892.8;71344.8;64674.02
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-1;Frais conseil pilota;Intervention;202460.02;573348.02;202460.02;301603.2
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-2;Appui certif comptes;Intervention;0.0;0.0;0.0;
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-3;Appui cpt analytique;Fonctionnement;;1890.0;;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-3;Appui cpt analytique;Intervention;0.0;0.0;0.0;
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-4;Généralisation FIDES;Fonctionnement;0.0;0.0;0.0;
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-4;Généralisation FIDES;Intervention;0.0;0.0;0.0;
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-5;Programme PHARE;Intervention;0.0;0.0;0.0;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-8;Autres projets perfo;Intervention;0.0;0.0;0.0;
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-1;Réorg hospitalières;Intervention;6554369.0;12865269.0;6554369.0;9671112.7
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-10;Intéressement CAQES;Intervention;1138003.2;1138003.2;1138003.2;1125345.8
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-11;Ségur num - pilotage;Fonctionnement;32750.98;32750.98;32750.98;32750.98
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-11;Ségur num - pilotage;Intervention;226667.0;226667.0;226667.0;226667.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-2;Gestion des risques;Intervention;0.0;0.0;0.0;
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-3;Accords bonne pratiq;Intervention;0.0;0.0;0.0;
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-4;Actions modernisat;Intervention;0.0;39943.0;0.0;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-5;Aides à la contractu;Intervention;22996617.83;27081373.83;22996617.83;26581027.83
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-6;Maintien activ défic;Intervention;1686657.0;1686657.0;1686657.0;1686657.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-7;Amélior de l'offre;Intervention;5365703.0;5367739.0;5365703.0;5365703.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-8;Aides à l'investiss;Intervention;15763409.0;15763409.0;15763409.0;15763409.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-9;Promotion des biosim;Intervention;0.0;0.0;0.0;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-3;Actions mutualisat;;;Fonctionnement;170184.0;230848.51;170184.0;153664.68
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-3;Actions mutualisat;;;Intervention;9022119.0;11058285.0;9022119.0;9764667.33
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-4;CLACT;;;Intervention;1943684.0;1990526.0;1943684.0;1943684.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-5;Actions efficience;MI4-5-1;GPMC achats logiciel;Intervention;0.0;0.0;0.0;
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-5;Actions efficience;MI4-5-2;GPMC formation;Intervention;0.0;0.0;0.0;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-5;Actions efficience;MI4-5-3;GPMC accompagnement;Intervention;0.0;0.0;0.0;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-6;Aides individuelles;MI4-6-1;Autres dispositif rh;Intervention;0.0;0.0;0.0;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-6;Aides individuelles;MI4-6-2;Aides à la mobilité;Intervention;23324.72;23324.72;23324.72;23324.72
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-6;Aides individuelles;MI4-6-3;Accomp social CLASMO;Intervention;57552.92;57552.92;57552.92;57552.92
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-6;Aides individuelles;MI4-6-4;Indem départ volont;Intervention;260544.07;260544.07;260544.07;260544.07
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-6;Aides individuelles;MI4-6-5;Rembour différentiel;Intervention;0.0;0.0;0.0;
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-6;Aides individuelles;MI4-6-6;Actions de reconvers;Intervention;0.0;0.0;0.0;0.0
2021;ARS Occitanie;FIR;BA SANITAIRE;MI4-8;Autres MI4 Sanitaire;;;Intervention;10825984.0;10825984.0;10825984.0;10823770.0
2021;ARS Occitanie;FIR;Immobilier;BP5-2-TRAV;Travaux, déménagemen;;;Intervention;0.0;0.0;0.0;
2021;ARS Occitanie;FIR;PAI;BA-PAIA;PAI PA;;;Intervention;28421245.0;13835384.0;28421245.0;5178390.7
2021;ARS Occitanie;FIR;PAI;BA-PAIESMS;ESMS numériques PAI;;;Intervention;2194111.0;2190000.0;2190000.0;876000.0
2021;ARS Occitanie;FIR;PAI;BA-PAIH;PAI PH;;;Intervention;2717533.0;6722182.0;2717533.0;3427736.1
2021;ARS Occitanie;FIR;PAI;BA-PAIQUOT;PAI du quotidien;;;Intervention;12127607.0;;10919614.5;
2021;ARS Pays de la Loire;DG;Autres dépenses pers;BP3-1-COMI;Contribution du CA;;;Personnel;223000.0;223000.0;230795.02;230795.02
2021;ARS Pays de la Loire;DG;Autres dépenses pers;BP3-2-OBLI;Contrib obligatoires;;;Personnel;204612.2;204612.2;164209.0;164934.0
2021;ARS Pays de la Loire;DG;Autres dépenses pers;BP3-3-FORM;Formation personnel;;;Fonctionnement;133829.0;133829.0;141679.0;142851.62
2021;ARS Pays de la Loire;DG;Autres dépenses pers;BP3-4-DEPL;Frais de déplacement;;;Fonctionnement;82904.0;82904.0;57447.91;57477.36
2021;ARS Pays de la Loire;DG;Autres dépenses pers;BP3-5-AUTR;Autr dépenses MS aut;;;Fonctionnement;30000.0;30000.0;23941.73;23941.73
2021;ARS Pays de la Loire;DG;Autres dépenses pers;BP3-5-AUTR;Autr dépenses MS aut;;;Personnel;37137.8;37137.8;38427.56;38427.56
2021;ARS Pays de la Loire;DG;Dépense perso h pl;BP2-1-GRAT;Gratif stagiaires;;;Fonctionnement;8024.0;8024.0;7290.8;7290.8
2021;ARS Pays de la Loire;DG;Dépense perso h pl;BP2-21-IS;Injonctions de soins;;;Personnel;396350.0;396350.0;351408.45;351408.45
2021;ARS Pays de la Loire;DG;Dépense perso h pl;BP2-22-VAC;Vacations;;;Personnel;14000.0;14000.0;12563.4;12563.4
2021;ARS Pays de la Loire;DG;Dépense perso h pl;BP2-3-APPR;Apprentis;;;Personnel;90000.0;90000.0;69188.8;69188.8
2021;ARS Pays de la Loire;DG;Dépense perso h pl;BP2-5-MAD;Personnel mis à disp;;;Fonctionnement;315000.0;315000.0;301231.29;301231.29
2021;ARS Pays de la Loire;DG;Dépense perso h pl;BP2-6-AUTR;Autr dépenses MS hpl;;;Fonctionnement;83532.0;83532.0;87091.52;86429.47
2021;ARS Pays de la Loire;DG;Frais de structure;BP4-1-CONS;Conseil assistance;;;Fonctionnement;35478.0;35478.0;33792.0;24120.0
2021;ARS Pays de la Loire;DG;Frais de structure;BP4-2-FONC;Fonctionnem courant;;;Fonctionnement;258884.23;284784.23;234796.86;217080.48
2021;ARS Pays de la Loire;DG;Frais de structure;BP4-2-FONC;Fonctionnem courant;;;Investissement;30000.0;30000.0;27237.55;24303.91
2021;ARS Pays de la Loire;DG;Frais de structure;BP4-3-INST;Dépenses institution;;;Fonctionnement;48750.0;48750.0;35334.06;35033.03
2021;ARS Pays de la Loire;DG;Frais de structure;BP4-4-COMM;Communication, Docum;;;Fonctionnement;83840.0;83840.0;71197.71;81017.31
2021;ARS Pays de la Loire;DG;Frais de structure;BP4-5-VEHI;Véhicules;;;Fonctionnement;100390.0;100390.0;88944.21;88944.21
2021;ARS Pays de la Loire;DG;Frais de structure;BP4-5-VEHI;Véhicules;;;Investissement;132000.0;132000.0;131947.78;131947.78
2021;ARS Pays de la Loire;DG;Frais de structure;BP4-6-CTTX;Contentieux;;;Fonctionnement;250.0;250.0;223.48;223.48
2021;ARS Pays de la Loire;DG;Frais de structure;BP4-7-AUTR;Autr dépenses Struct;;;Fonctionnement;24356.0;24356.0;20418.28;22218.28
2021;ARS Pays de la Loire;DG;Immobilier;BP5-1-LOCA;Locations, charges;;;Fonctionnement;133774.0;1702374.0;131052.07;1638868.36
2021;ARS Pays de la Loire;DG;Immobilier;BP5-2-TRAV;Travaux, déménagemen;;;Fonctionnement;25000.0;25000.0;17211.3;19029.3
2021;ARS Pays de la Loire;DG;Immobilier;BP5-2-TRAV;Travaux, déménagemen;;;Investissement;116350.0;116350.0;111635.83;88743.07
2021;ARS Pays de la Loire;DG;Immobilier;BP5-3-AUTR;Autres dépenses immo;;;Fonctionnement;140210.0;140210.0;133907.06;133907.06
2021;ARS Pays de la Loire;DG;Masse Salariale s pl;BP1-1-REMU;Rému principale;;;Personnel;13191068.0;13191068.0;14397760.32;14397760.32
2021;ARS Pays de la Loire;DG;Masse Salariale s pl;BP1-2-PRIM;Primes;;;Personnel;4574000.0;4574000.0;3789436.29;3789436.29
2021;ARS Pays de la Loire;DG;Masse Salariale s pl;BP1-3-IMPO;Impôts, taxes, cotis;;;Personnel;6477000.0;6477000.0;6254647.18;6254647.18
2021;ARS Pays de la Loire;DG;Masse Salariale s pl;BP1-4-CAS;CAS pensions;;;Personnel;5980000.0;5980000.0;5833863.05;5833863.05
2021;ARS Pays de la Loire;DG;MS hors FIR;BP8-1-AGIR;AGIRR PATHOS;;;Fonctionnement;21084.0;21084.0;5768.6;5454.6
2021;ARS Pays de la Loire;DG;MS hors FIR;BP8-1-AGIR;AGIRR PATHOS;;;Personnel;100000.0;100000.0;65993.91;65993.91
2021;ARS Pays de la Loire;DG;réseaux, téléc,infor;BP6-1-APPL;Applicatifs et logic;;;Fonctionnement;90097.3;90097.3;82523.2;78425.24
2021;ARS Pays de la Loire;DG;réseaux, téléc,infor;BP6-1-APPL;Applicatifs et logic;;;Investissement;46650.0;46650.0;6285.58;6285.58
2021;ARS Pays de la Loire;DG;réseaux, téléc,infor;BP6-2-BURE;Bureautique;;;Fonctionnement;30495.91;30495.91;98339.66;95639.71
2021;ARS Pays de la Loire;DG;réseaux, téléc,infor;BP6-3-INFR;Infrastruct, réseaux;;;Fonctionnement;234640.76;234640.76;231650.04;169756.62
2021;ARS Pays de la Loire;DG;réseaux, téléc,infor;BP6-3-INFR;Infrastruct, réseaux;;;Investissement;221196.0;221196.0;221194.64;192590.81
2021;ARS Pays de la Loire;DG;réseaux, téléc,infor;BP6-4-TELE;Téléphonie;;;Fonctionnement;135789.8;151942.8;123012.05;138961.58
2021;ARS Pays de la Loire;DG;réseaux, téléc,infor;BP6-4-TELE;Téléphonie;;;Investissement;126156.0;126156.0;2888.93;2888.93
2021;ARS Pays de la Loire;DG;SP hors FIR;BP7-8-COV;COVID19;;;Personnel;1500000.0;1500000.0;1463706.66;1463706.66
2021;ARS Pays de la Loire;FIR;BA DEMOC SANITAIRE;MI5-1;Attentes utilisateur;MI5-1-1;Formation rep usager;Fonctionnement;34486.0;34486.0;1981.42;1981.42
2021;ARS Pays de la Loire;FIR;BA DEMOC SANITAIRE;MI5-1;Attentes utilisateur;MI5-1-1;Formation rep usager;Intervention;52500.0;52500.0;52500.0;52500.0
2021;ARS Pays de la Loire;FIR;BA DEMOC SANITAIRE;MI5-1;Attentes utilisateur;MI5-1-2;Recueil parole usag.;Fonctionnement;97280.0;97280.0;76023.0;76023.0
2021;ARS Pays de la Loire;FIR;BA DEMOC SANITAIRE;MI5-1;Attentes utilisateur;MI5-1-2;Recueil parole usag.;Intervention;52500.0;52500.0;0.0;0.0
2021;ARS Pays de la Loire;FIR;BA MEDICO-SOCIAL;MI1-5;Actions ms hors cg;MI1-5-2;Consult mémoires;Intervention;4900001.0;4900001.0;4900001.0;4900001.0
2021;ARS Pays de la Loire;FIR;BA MEDICO-SOCIAL;MI1-5;Actions ms hors cg;MI1-5-3;Prévention handicaps;Intervention;317000.0;317000.0;317000.0;317000.0
2021;ARS Pays de la Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-1;Plan Alzheimer;Intervention;125000.0;125000.0;125000.0;125000.0
2021;ARS Pays de la Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-11;Accompagn. aidants;Intervention;117027.0;117027.0;25000.0;25000.0
2021;ARS Pays de la Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-12;Profession. des SAAD;Fonctionnement;10000.0;10000.0;2454.0;2454.0
2021;ARS Pays de la Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-13;Habitat inclusif PA;Intervention;917965.0;917965.0;60000.0;60000.0
2021;ARS Pays de la Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-14;Habitat inclusif PH;Intervention;1834843.0;1834843.0;761526.5;761526.5
2021;ARS Pays de la Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-16;Emploi accompagné PH;Intervention;781540.0;781540.0;1276500.0;1276500.0
2021;ARS Pays de la Loire;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-17;Forfait héberg temp;Intervention;320000.0;320000.0;103091.9;103091.9
